account_id,city,latitude,longitude,ip_prefix,primary_channel,typical_amount,typical_hour,primary_device,secondary_device,primary_sim,shared_device_allowed,regret_limit_30d,interaction_ms_per_step,typing_interval_ms,tilt_variance,recipients
ng_acct_00256,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,2940.0,13,device_00256_primary,device_00256_family,sim_00256_primary,True,3,3774.901029980183,196.93000160729807,1.9424406254624522,"['ng_recipient_00256_0', 'ng_recipient_00256_1', 'ng_recipient_00256_2', 'ng_recipient_00256_3', 'ng_recipient_00256_4']"
ng_acct_00257,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,7120.0,19,device_00257_primary,device_00257_family,sim_00257_primary,False,3,4035.98918057666,225.9925439239672,3.0364913877691992,"['ng_recipient_00257_0', 'ng_recipient_00257_1', 'ng_recipient_00257_2', 'ng_recipient_00257_3', 'ng_recipient_00257_4']"
ng_acct_00258,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,4780.0,19,device_00258_primary,device_00258_family,sim_00258_primary,False,4,2737.2631238926983,153.90888407256145,2.3938235657819225,"['ng_recipient_00258_0', 'ng_recipient_00258_1', 'ng_recipient_00258_2', 'ng_recipient_00258_3', 'ng_recipient_00258_4']"
ng_acct_00259,Lagos,6.5244,3.3792,102.88.10.0/24,app,4520.0,19,device_00259_primary,device_00259_family,sim_00259_primary,True,2,3817.8627663503516,146.31982890599215,2.0060865165001123,"['ng_recipient_00259_0', 'ng_recipient_00259_1', 'ng_recipient_00259_2', 'ng_recipient_00259_3', 'ng_recipient_00259_4']"
ng_acct_00260,Abuja,9.0765,7.3986,105.112.24.0/24,app,2920.0,10,device_00260_primary,device_00260_family,sim_00260_primary,True,4,2806.6455431422532,249.7394055675002,3.0328327232416092,"['ng_recipient_00260_0', 'ng_recipient_00260_1', 'ng_recipient_00260_2', 'ng_recipient_00260_3', 'ng_recipient_00260_4']"
ng_acct_00261,Kano,12.0022,8.592,197.210.8.0/24,agent,1400.0,8,device_00261_primary,device_00261_family,sim_00261_primary,False,4,3367.110890071968,207.30854464858837,2.578349918128841,"['ng_recipient_00261_0', 'ng_recipient_00261_1', 'ng_recipient_00261_2', 'ng_recipient_00261_3', 'ng_recipient_00261_4']"
ng_acct_00262,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,6810.0,12,device_00262_primary,device_00262_family,sim_00262_primary,False,2,4175.082061594691,216.66914280120238,1.6642065786843834,"['ng_recipient_00262_0', 'ng_recipient_00262_1', 'ng_recipient_00262_2', 'ng_recipient_00262_3', 'ng_recipient_00262_4']"
ng_acct_00263,Ibadan,7.3775,3.947,102.89.6.0/24,app,13180.0,15,device_00263_primary,device_00263_family,sim_00263_primary_verified,False,3,3673.7695885991757,225.7558275468665,2.770892130833472,"['ng_recipient_00263_0', 'ng_recipient_00263_1', 'ng_recipient_00263_2', 'ng_recipient_00263_3', 'ng_recipient_00263_4']"
ng_acct_00264,Enugu,6.4584,7.5464,197.211.40.0/24,agent,2910.0,9,device_00264_primary,device_00264_family,sim_00264_primary,True,3,4053.7473384686837,157.14613352005753,1.9237831421874072,"['ng_recipient_00264_0', 'ng_recipient_00264_1', 'ng_recipient_00264_2', 'ng_recipient_00264_3', 'ng_recipient_00264_4']"
ng_acct_00265,Lagos,6.5244,3.3792,102.88.10.0/24,app,2530.0,18,device_00265_primary,device_00265_family,sim_00265_primary,False,3,3336.232498477805,183.91128408623345,1.944766464782435,"['ng_recipient_00265_0', 'ng_recipient_00265_1', 'ng_recipient_00265_2', 'ng_recipient_00265_3', 'ng_recipient_00265_4']"
ng_acct_00266,Abuja,9.0765,7.3986,105.112.24.0/24,app,5220.0,10,device_00266_primary,device_00266_family,sim_00266_primary,False,3,3313.771385554139,158.95993306483993,2.3291807327239495,"['ng_recipient_00266_0', 'ng_recipient_00266_1', 'ng_recipient_00266_2', 'ng_recipient_00266_3', 'ng_recipient_00266_4']"
ng_acct_00267,Kano,12.0022,8.592,197.210.8.0/24,app,2400.0,7,device_00267_primary,device_00267_family,sim_00267_primary,True,3,3996.3367622225724,214.413970436178,2.2366087924121447,"['ng_recipient_00267_0', 'ng_recipient_00267_1', 'ng_recipient_00267_2', 'ng_recipient_00267_3', 'ng_recipient_00267_4']"
ng_acct_00268,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,1420.0,10,device_00268_primary,device_00268_family,sim_00268_primary,False,3,2794.3986362652386,123.78563175771463,2.37258861453462,"['ng_recipient_00268_0', 'ng_recipient_00268_1', 'ng_recipient_00268_2', 'ng_recipient_00268_3', 'ng_recipient_00268_4']"
ng_acct_00269,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,6360.0,14,device_00269_primary,device_00269_family,sim_00269_primary_verified_verified_verified,False,3,3267.6765753675318,213.03153759893004,3.3625548162509045,"['ng_recipient_00269_0', 'ng_recipient_00269_1', 'ng_recipient_00269_2', 'ng_recipient_00269_3', 'ng_recipient_00269_4']"
ng_acct_00270,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,1990.0,14,device_00270_primary,device_00270_family,sim_00270_primary,False,3,4242.002696692818,175.64870158795125,2.160220730351205,"['ng_recipient_00270_0', 'ng_recipient_00270_1', 'ng_recipient_00270_2', 'ng_recipient_00270_3', 'ng_recipient_00270_4']"
ng_acct_00271,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,3900.0,11,device_00271_primary,device_00271_family,sim_00271_primary_verified,True,3,3273.044176297404,212.7712978750341,2.241802186268258,"['ng_recipient_00271_0', 'ng_recipient_00271_1', 'ng_recipient_00271_2', 'ng_recipient_00271_3', 'ng_recipient_00271_4']"
ng_acct_00272,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,8760.0,21,device_00272_primary,device_00272_family,sim_00272_primary,False,3,2738.0541623109184,150.1613963696365,2.1718346231589916,"['ng_recipient_00272_0', 'ng_recipient_00272_1', 'ng_recipient_00272_2', 'ng_recipient_00272_3', 'ng_recipient_00272_4']"
ng_acct_00273,Kano,12.0022,8.592,197.210.8.0/24,ussd,4150.0,9,device_00273_primary,device_00273_family,sim_00273_primary,True,3,3035.910393395672,196.0098116827012,2.9680369719259736,"['ng_recipient_00273_0', 'ng_recipient_00273_1', 'ng_recipient_00273_2', 'ng_recipient_00273_3', 'ng_recipient_00273_4']"
ng_acct_00274,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,3280.0,19,device_00274_primary,device_00274_family,sim_00274_primary_verified,False,2,3737.275768275924,225.1032164570436,1.8263680974527081,"['ng_recipient_00274_0', 'ng_recipient_00274_1', 'ng_recipient_00274_2', 'ng_recipient_00274_3', 'ng_recipient_00274_4']"
ng_acct_00275,Ibadan,7.3775,3.947,102.89.6.0/24,app,3950.0,14,device_00275_primary,device_00275_family,sim_00275_primary,False,4,3979.9056277325353,184.93004886270694,2.286704688960284,"['ng_recipient_00275_0', 'ng_recipient_00275_1', 'ng_recipient_00275_2', 'ng_recipient_00275_3', 'ng_recipient_00275_4']"
ng_acct_00276,Enugu,6.4584,7.5464,197.211.40.0/24,agent,1760.0,15,device_00276_primary,device_00276_family,sim_00276_primary_verified,True,3,4429.916701313879,156.78218236666862,2.8941320574263543,"['ng_recipient_00276_0', 'ng_recipient_00276_1', 'ng_recipient_00276_2', 'ng_recipient_00276_3', 'ng_recipient_00276_4']"
ng_acct_00277,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,4960.0,18,device_00277_primary,device_00277_family,sim_00277_primary,False,3,4007.999940133944,209.67763315784106,2.0955182001777146,"['ng_recipient_00277_0', 'ng_recipient_00277_1', 'ng_recipient_00277_2', 'ng_recipient_00277_3', 'ng_recipient_00277_4']"
ng_acct_00278,Abuja,9.0765,7.3986,105.112.24.0/24,app,2510.0,9,device_00278_primary,device_00278_family,sim_00278_primary,False,3,4376.934830074924,188.24437202499064,1.9743701687154989,"['ng_recipient_00278_0', 'ng_recipient_00278_1', 'ng_recipient_00278_2', 'ng_recipient_00278_3', 'ng_recipient_00278_4']"
ng_acct_00279,Kano,12.0022,8.592,197.210.8.0/24,ussd,3080.0,18,device_00279_primary,device_00279_family,sim_00279_primary,True,3,2835.314644029917,139.52198910110684,2.1646611374250595,"['ng_recipient_00279_0', 'ng_recipient_00279_1', 'ng_recipient_00279_2', 'ng_recipient_00279_3', 'ng_recipient_00279_4']"
ng_acct_00280,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,7030.0,21,device_00280_primary,device_00280_family,sim_00280_primary,False,4,4166.868505397557,184.88728601721087,2.762802075435851,"['ng_recipient_00280_0', 'ng_recipient_00280_1', 'ng_recipient_00280_2', 'ng_recipient_00280_3', 'ng_recipient_00280_4']"
ng_acct_00281,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,1800.0,20,device_00281_primary,device_00281_family,sim_00281_primary,False,3,3521.7319288543586,134.8019340218678,2.8467126792294772,"['ng_recipient_00281_0', 'ng_recipient_00281_1', 'ng_recipient_00281_2', 'ng_recipient_00281_3', 'ng_recipient_00281_4']"
ng_acct_00282,Enugu,6.4584,7.5464,197.211.40.0/24,app,10180.0,7,device_00282_primary,device_00282_family,sim_00282_primary_verified,False,4,4526.396945224356,219.84314450864434,3.4142150264294338,"['ng_recipient_00282_0', 'ng_recipient_00282_1', 'ng_recipient_00282_2', 'ng_recipient_00282_3', 'ng_recipient_00282_4']"
ng_acct_00283,Lagos,6.5244,3.3792,102.88.10.0/24,app,8880.0,12,device_00283_primary,device_00283_family,sim_00283_primary_verified,True,3,3717.886582471481,225.64364718042097,3.0771662383328833,"['ng_recipient_00283_0', 'ng_recipient_00283_1', 'ng_recipient_00283_2', 'ng_recipient_00283_3', 'ng_recipient_00283_4']"
ng_acct_00284,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,6700.0,9,device_00284_primary,device_00284_family,sim_00284_primary,False,3,4906.844248437499,178.50740884676156,2.4633370568582578,"['ng_recipient_00284_0', 'ng_recipient_00284_1', 'ng_recipient_00284_2', 'ng_recipient_00284_3', 'ng_recipient_00284_4']"
ng_acct_00285,Kano,12.0022,8.592,197.210.8.0/24,app,3320.0,12,device_00285_primary,device_00285_family,sim_00285_primary_verified,False,3,3366.892392685161,120.20283962654806,2.417356613936912,"['ng_recipient_00285_0', 'ng_recipient_00285_1', 'ng_recipient_00285_2', 'ng_recipient_00285_3', 'ng_recipient_00285_4']"
ng_acct_00286,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,3230.0,7,device_00286_primary,device_00286_family,sim_00286_primary,True,3,1755.296993264151,203.28972689416568,1.7850504287107176,"['ng_recipient_00286_0', 'ng_recipient_00286_1', 'ng_recipient_00286_2', 'ng_recipient_00286_3', 'ng_recipient_00286_4']"
ng_acct_00287,Ibadan,7.3775,3.947,102.89.6.0/24,app,1840.0,10,device_00287_primary,device_00287_family,sim_00287_primary,False,2,4035.123213477561,169.48495800240372,2.3666063413272713,"['ng_recipient_00287_0', 'ng_recipient_00287_1', 'ng_recipient_00287_2', 'ng_recipient_00287_3', 'ng_recipient_00287_4']"
ng_acct_00288,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,950.0,9,device_00288_primary,device_00288_family,sim_00288_primary,False,3,4273.82823183347,249.70153022750495,2.8585108384605262,"['ng_recipient_00288_0', 'ng_recipient_00288_1', 'ng_recipient_00288_2', 'ng_recipient_00288_3', 'ng_recipient_00288_4']"
ng_acct_00289,Lagos,6.5244,3.3792,102.88.10.0/24,app,5000.0,11,device_00289_primary,device_00289_family,sim_00289_primary,False,3,3460.874634044479,180.20488524783812,2.88333349538828,"['ng_recipient_00289_0', 'ng_recipient_00289_1', 'ng_recipient_00289_2', 'ng_recipient_00289_3', 'ng_recipient_00289_4']"
ng_acct_00290,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,3180.0,17,device_00290_primary,device_00290_family,sim_00290_primary,True,3,4297.877792835749,138.12077009792023,2.1237642912467147,"['ng_recipient_00290_0', 'ng_recipient_00290_1', 'ng_recipient_00290_2', 'ng_recipient_00290_3', 'ng_recipient_00290_4']"
ng_acct_00291,Kano,12.0022,8.592,197.210.8.0/24,app,5830.0,8,device_00291_primary,device_00291_family,sim_00291_primary,True,2,2448.8846119025966,190.60739454955984,2.107070700721217,"['ng_recipient_00291_0', 'ng_recipient_00291_1', 'ng_recipient_00291_2', 'ng_recipient_00291_3', 'ng_recipient_00291_4']"
ng_acct_00292,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,6440.0,14,device_00292_primary,device_00292_family,sim_00292_primary_verified,False,2,4504.633599340542,172.68645324213952,2.011042033585634,"['ng_recipient_00292_0', 'ng_recipient_00292_1', 'ng_recipient_00292_2', 'ng_recipient_00292_3', 'ng_recipient_00292_4']"
ng_acct_00293,Ibadan,7.3775,3.947,102.89.6.0/24,agent,2450.0,9,device_00293_primary,device_00293_family,sim_00293_primary,True,3,4530.536004673759,223.36417438417942,1.2007653853597502,"['ng_recipient_00293_0', 'ng_recipient_00293_1', 'ng_recipient_00293_2', 'ng_recipient_00293_3', 'ng_recipient_00293_4']"
ng_acct_00294,Enugu,6.4584,7.5464,197.211.40.0/24,agent,6370.0,12,device_00294_primary,device_00294_family,sim_00294_primary_verified_verified,True,3,4515.108474733926,199.89734282153293,1.8107310321305938,"['ng_recipient_00294_0', 'ng_recipient_00294_1', 'ng_recipient_00294_2', 'ng_recipient_00294_3', 'ng_recipient_00294_4']"
ng_acct_00295,Lagos,6.5244,3.3792,102.88.10.0/24,agent,2500.0,7,device_00295_primary,device_00295_family,sim_00295_primary_verified,False,4,3193.0571730556308,169.82936746209995,3.3733216327609714,"['ng_recipient_00295_0', 'ng_recipient_00295_1', 'ng_recipient_00295_2', 'ng_recipient_00295_3', 'ng_recipient_00295_4']"
ng_acct_00296,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,5020.0,11,device_00296_primary,device_00296_family,sim_00296_primary,False,3,2981.5275006062548,216.25549369856043,1.9297605497450772,"['ng_recipient_00296_0', 'ng_recipient_00296_1', 'ng_recipient_00296_2', 'ng_recipient_00296_3', 'ng_recipient_00296_4']"
ng_acct_00297,Kano,12.0022,8.592,197.210.8.0/24,ussd,1750.0,15,device_00297_primary,device_00297_family,sim_00297_primary_verified_verified_verified,True,3,3927.928634038215,182.15781672524574,3.951001255966519,"['ng_recipient_00297_0', 'ng_recipient_00297_1', 'ng_recipient_00297_2', 'ng_recipient_00297_3', 'ng_recipient_00297_4']"
ng_acct_00298,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,4890.0,12,device_00298_primary,device_00298_family,sim_00298_primary_verified,False,3,3822.3350962350137,238.67005467344183,0.8266070489895327,"['ng_recipient_00298_0', 'ng_recipient_00298_1', 'ng_recipient_00298_2', 'ng_recipient_00298_3', 'ng_recipient_00298_4']"
ng_acct_00299,Ibadan,7.3775,3.947,102.89.6.0/24,agent,10530.0,11,device_00299_primary,device_00299_family,sim_00299_primary,False,4,2765.5740723127924,226.22129285600352,2.2444755347120786,"['ng_recipient_00299_0', 'ng_recipient_00299_1', 'ng_recipient_00299_2', 'ng_recipient_00299_3', 'ng_recipient_00299_4']"
ng_acct_00300,Enugu,6.4584,7.5464,197.211.40.0/24,app,3250.0,7,device_00300_primary,device_00300_family,sim_00300_primary,False,3,4103.740285315939,170.94899967348795,2.5186198702119196,"['ng_recipient_00300_0', 'ng_recipient_00300_1', 'ng_recipient_00300_2', 'ng_recipient_00300_3', 'ng_recipient_00300_4']"
ng_acct_00301,Lagos,6.5244,3.3792,102.88.10.0/24,app,3690.0,6,device_00301_primary,device_00301_family,sim_00301_primary,False,4,3162.7704012590566,143.15169733646644,2.519369691684555,"['ng_recipient_00301_0', 'ng_recipient_00301_1', 'ng_recipient_00301_2', 'ng_recipient_00301_3', 'ng_recipient_00301_4']"
ng_acct_00302,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,10620.0,17,device_00302_primary,device_00302_family,sim_00302_primary_verified_verified,True,3,2210.365201649799,143.02489297217238,2.388364846510723,"['ng_recipient_00302_0', 'ng_recipient_00302_1', 'ng_recipient_00302_2', 'ng_recipient_00302_3', 'ng_recipient_00302_4']"
ng_acct_00303,Kano,12.0022,8.592,197.210.8.0/24,app,11710.0,12,device_00303_primary,device_00303_family,sim_00303_primary,False,3,3968.7774421372274,202.3136443912708,1.7029786370476572,"['ng_recipient_00303_0', 'ng_recipient_00303_1', 'ng_recipient_00303_2', 'ng_recipient_00303_3', 'ng_recipient_00303_4']"
ng_acct_00304,Port Harcourt,4.8156,7.0498,41.58.32.0/24,ussd,4290.0,21,device_00304_primary,device_00304_family,sim_00304_primary,True,3,4178.553880048301,105.33106506957068,3.2149384379207926,"['ng_recipient_00304_0', 'ng_recipient_00304_1', 'ng_recipient_00304_2', 'ng_recipient_00304_3', 'ng_recipient_00304_4']"
ng_acct_00305,Ibadan,7.3775,3.947,102.89.6.0/24,app,5010.0,15,device_00305_primary,device_00305_family,sim_00305_primary,True,3,3234.087040866301,164.40753512792216,2.341941383864561,"['ng_recipient_00305_0', 'ng_recipient_00305_1', 'ng_recipient_00305_2', 'ng_recipient_00305_3', 'ng_recipient_00305_4']"
ng_acct_00306,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,5620.0,6,device_00306_primary,device_00306_family,sim_00306_primary_verified,True,2,3214.4536756205953,181.332885376686,2.6413341225624727,"['ng_recipient_00306_0', 'ng_recipient_00306_1', 'ng_recipient_00306_2', 'ng_recipient_00306_3', 'ng_recipient_00306_4']"
ng_acct_00307,Lagos,6.5244,3.3792,102.88.10.0/24,app,13810.0,16,device_00307_primary,device_00307_family,sim_00307_primary,False,4,2732.8706173484507,212.2256334427299,2.2870261253382673,"['ng_recipient_00307_0', 'ng_recipient_00307_1', 'ng_recipient_00307_2', 'ng_recipient_00307_3', 'ng_recipient_00307_4']"
ng_acct_00308,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,2490.0,20,device_00308_primary,device_00308_family,sim_00308_primary,False,3,3858.1447672699655,192.15007945587513,1.0632697691884676,"['ng_recipient_00308_0', 'ng_recipient_00308_1', 'ng_recipient_00308_2', 'ng_recipient_00308_3', 'ng_recipient_00308_4']"
ng_acct_00309,Kano,12.0022,8.592,197.210.8.0/24,app,4720.0,12,device_00309_primary,device_00309_family,sim_00309_primary,False,2,3576.3986952731207,180.58753285303018,1.5292582562305883,"['ng_recipient_00309_0', 'ng_recipient_00309_1', 'ng_recipient_00309_2', 'ng_recipient_00309_3', 'ng_recipient_00309_4']"
ng_acct_00310,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,11480.0,11,device_00310_primary,device_00310_family,sim_00310_primary_verified,False,4,3186.704470519874,182.5232848607516,3.180461041829345,"['ng_recipient_00310_0', 'ng_recipient_00310_1', 'ng_recipient_00310_2', 'ng_recipient_00310_3', 'ng_recipient_00310_4']"
ng_acct_00311,Ibadan,7.3775,3.947,102.89.6.0/24,app,16140.0,15,device_00311_primary,device_00311_family,sim_00311_primary,True,3,3350.1298213570085,175.52074833919016,2.845978862952864,"['ng_recipient_00311_0', 'ng_recipient_00311_1', 'ng_recipient_00311_2', 'ng_recipient_00311_3', 'ng_recipient_00311_4']"
ng_acct_00312,Enugu,6.4584,7.5464,197.211.40.0/24,ussd,4200.0,20,device_00312_primary,device_00312_family,sim_00312_primary_verified_verified,False,3,3491.7388632796733,142.81077654940933,3.0989495283447352,"['ng_recipient_00312_0', 'ng_recipient_00312_1', 'ng_recipient_00312_2', 'ng_recipient_00312_3', 'ng_recipient_00312_4']"
ng_acct_00313,Lagos,6.5244,3.3792,102.88.10.0/24,ussd,4650.0,18,device_00313_primary,device_00313_family,sim_00313_primary,False,3,3994.6361728706925,168.289758484601,1.894948351452804,"['ng_recipient_00313_0', 'ng_recipient_00313_1', 'ng_recipient_00313_2', 'ng_recipient_00313_3', 'ng_recipient_00313_4']"
ng_acct_00314,Abuja,9.0765,7.3986,105.112.24.0/24,ussd,1680.0,13,device_00314_primary,device_00314_family,sim_00314_primary,True,3,4037.517654938022,134.18990460719942,1.7324487693279236,"['ng_recipient_00314_0', 'ng_recipient_00314_1', 'ng_recipient_00314_2', 'ng_recipient_00314_3', 'ng_recipient_00314_4']"
ng_acct_00315,Kano,12.0022,8.592,197.210.8.0/24,app,1940.0,14,device_00315_primary,device_00315_family,sim_00315_primary_verified_verified,False,3,3713.155327048941,172.5231353980362,2.444444405014615,"['ng_recipient_00315_0', 'ng_recipient_00315_1', 'ng_recipient_00315_2', 'ng_recipient_00315_3', 'ng_recipient_00315_4']"
ng_acct_00316,Port Harcourt,4.8156,7.0498,41.58.32.0/24,app,2150.0,10,device_00316_primary,device_00316_family,sim_00316_primary,False,4,4716.739581535512,220.44406677397018,2.2771383778678107,"['ng_recipient_00316_0', 'ng_recipient_00316_1', 'ng_recipient_00316_2', 'ng_recipient_00316_3', 'ng_recipient_00316_4']"
ng_acct_00317,Ibadan,7.3775,3.947,102.89.6.0/24,ussd,9170.0,12,device_00317_primary,device_00317_family,sim_00317_primary,False,3,3839.744689214384,138.37497115297666,2.3079439201151355,"['ng_recipient_00317_0', 'ng_recipient_00317_1', 'ng_recipient_00317_2', 'ng_recipient_00317_3', 'ng_recipient_00317_4']"
ng_acct_00318,Enugu,6.4584,7.5464,197.211.40.0/24,app,6060.0,21,device_00318_primary,device_00318_family,sim_00318_primary,False,3,4111.455181890895,192.34277689821957,2.07440379481337,"['ng_recipient_00318_0', 'ng_recipient_00318_1', 'ng_recipient_00318_2', 'ng_recipient_00318_3', 'ng_recipient_00318_4']"
