event_id,account_id,occurred_at,event_type,channel,amount,available_balance_before,recipient_id,device_id,sim_id,ip_prefix,session_id,latitude,longitude,interaction_ms,menu_depth,input_method,keystroke_interval_ms,device_tilt_variance,navigation_signature,sim_change_verified,telco_assurance,agent_assurance,coercion_signals,success,metadata,scenario,is_takeover,profile_eligible
evt_ng_acct_00211_0034_monthly_92,ng_acct_00211,2025-02-15T08:08:00Z,transfer,ussd,11900.0,29200.0,recurring_landlord_ng_acct_00211,device_00211_primary,sim_00211_primary,,session_ng_acct_00211_0034,,,11777.0,4.0,unknown,,,ussd_1_2_1,False,,,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00465_0011,ng_acct_00465,2025-02-15T08:14:00Z,transfer,ussd,45000.0,50000.0,mule_hub_primary_01,attacker_device_ng_acct_00465,swapped_sim_ng_acct_00465,102.89.6.0/24,session_ng_acct_00465_0011,7.3775,3.947,2200.0,7.0,unknown,,,ussd_9_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": true, ""imsi_changed"": true, ""otp_sim_geo_distance_km"": 406.35102312502084, ""otp_to_sim_change_minutes"": 13.931949192572251, ""previous_sim_tenure_days"": 914.854573869123, ""sim_activation_age_hours"": 1.5247390750629843, ""sim_changes_30d"": 1, ""sim_type_changed"": true}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",sim_swap_drain,1,0
evt_ng_acct_00259_0011,ng_acct_00259,2025-02-15T08:18:00Z,paybill,app,4300.0,40700.0,ng_recipient_00259_0,device_00259_primary,sim_00259_primary,102.88.10.0/24,session_ng_acct_00259_0011,6.5244,3.3792,15146.0,4.0,typed,167.15465058653498,2.2249449481226518,app_home_bills,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00448_0011,ng_acct_00448,2025-02-15T08:21:00Z,paybill,app,36050.0,217400.0,ng_recipient_00448_2,device_00448_primary,sim_00448_primary,41.58.32.0/24,session_ng_acct_00448_0011,4.8156,7.0498,22726.0,6.0,typed,232.63733042399727,3.6118960402304072,app_quick_pay,False,,,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00337_0011,ng_acct_00337,2025-02-15T08:23:00Z,purchase,agent,2100.0,20200.0,national_airtime_merchant,agent_terminal_017,,102.88.10.0/24,session_ng_acct_00337_0011,6.5244,3.3792,25890.0,7.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_017"", ""gateway_attested"": true, ""registered_latitude"": 6.5244, ""registered_longitude"": 3.3792, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 855.5546505741863, ""terminal_token"": ""terminal_token_017""}",,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00465_0011_cashout,mule_hub_primary_01,2025-02-15T08:24:00Z,withdrawal,agent,39600.0,45000.0,cashout_offramp,mule_cashout_terminal,,197.210.250.0/24,cashout_mule_hub_primary_01,,,,,unknown,,,,False,,,,True,"{""synthetic_network_event"": true}",mule_cashout,1,0
evt_ng_acct_00258_0011,ng_acct_00258,2025-02-15T08:30:00Z,transfer,ussd,5300.0,43000.0,ng_recipient_00258_4,device_00258_primary,sim_00258_primary,197.211.40.0/24,session_ng_acct_00258_0011,6.4584,7.5464,19273.0,7.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1787.6854392546522, ""sim_activation_age_hours"": 10108.337691435629, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00418_0011,ng_acct_00418,2025-02-15T08:32:00Z,paybill,ussd,1450.0,14000.0,national_airtime_merchant,device_00418_primary,sim_00418_primary,,session_ng_acct_00418_0011,4.8156,7.0498,15208.0,4.0,unknown,,,ussd_1_2_1,False,,,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00375_0011,ng_acct_00375,2025-02-15T08:36:00Z,paybill,ussd,4100.0,30300.0,ng_recipient_00375_0,,sim_00375_primary,197.210.8.0/24,session_ng_acct_00375_0011,12.0022,8.592,15567.0,4.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 961.4734688089471, ""sim_activation_age_hours"": 5885.352589805538, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00391_0011,ng_acct_00391,2025-02-15T08:40:00Z,purchase,app,6000.0,42300.0,ng_recipient_00391_2,device_00391_primary,sim_00391_primary,102.88.10.0/24,session_ng_acct_00391_0011,6.5244,3.3792,22190.0,6.0,typed,221.884434866157,3.305560726657575,app_home_bills,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1252.8709910508405, ""sim_activation_age_hours"": 11591.01233466639, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,"{""active_call"": false, ""amount_edits"": 0, ""confirmation_backtracks"": 0, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.05547874280946933, ""pause_before_confirmation_ms"": 19622, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 0, ""screen_sharing_detected"": false}",True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00313_0011,ng_acct_00313,2025-02-15T08:47:00Z,purchase,ussd,6100.0,41800.0,ng_recipient_00313_0,,sim_00313_primary,102.88.10.0/24,session_ng_acct_00313_0011,,,19693.0,5.0,unknown,,,ussd_1_3_1,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00469_0011,ng_acct_00469,2025-02-15T08:48:00Z,purchase,agent,13050.0,94900.0,ng_recipient_00469_2,agent_terminal_069,,102.88.10.0/24,session_ng_acct_00469_0011,6.5244,3.3792,17725.0,6.0,unknown,,,agent_customer_transfer,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1032.9923946289887, ""sim_activation_age_hours"": 8885.457054057746, ""sim_changes_30d"": 0, ""sim_type_changed"": false}","{""agent_token"": ""agent_token_069"", ""gateway_attested"": true, ""registered_latitude"": 6.5244, ""registered_longitude"": 3.3792, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 625.272187990112, ""terminal_token"": ""terminal_token_069""}",,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00376_0011,ng_acct_00376,2025-02-15T08:55:00Z,transfer,ussd,5400.0,67300.0,ng_recipient_00376_3,,sim_00376_primary,,session_ng_acct_00376_0011,4.8156,7.0498,18646.0,4.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1162.444786445788, ""sim_activation_age_hours"": 9807.636407437642, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00211_0011,ng_acct_00211,2025-02-15T08:57:00Z,transfer,ussd,4400.0,29200.0,ng_recipient_00211_2,,sim_00211_primary,,session_ng_acct_00211_0011,,,15772.0,6.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1003.6973330862436, ""sim_activation_age_hours"": 9419.670552179587, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00370_0011,ng_acct_00370,2025-02-15T08:57:00Z,paybill,app,12150.0,95600.0,ng_recipient_00370_4,device_00370_primary,sim_00370_primary,41.58.32.0/24,session_ng_acct_00370_0011,4.8156,7.0498,16415.0,4.0,typed,172.54447352849257,2.6810233882626666,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 299.51460582195136, ""sim_activation_age_hours"": 7316.597367225049, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00257_0011,ng_acct_00257,2025-02-15T08:58:00Z,purchase,ussd,6850.0,64100.0,ng_recipient_00257_3,,sim_00257_primary,,session_ng_acct_00257_0011,7.3775,3.947,19426.0,5.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00496_0011,ng_acct_00496,2025-02-15T09:00:00Z,transfer,app,10750.0,77400.0,ng_recipient_00496_4,device_00496_primary,sim_00496_primary,41.58.32.0/24,session_ng_acct_00496_0011,4.8156,7.0498,7246.0,4.0,typed,140.5603289664944,2.9130219335051435,app_home_pay,False,,,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00349_0011,ng_acct_00349,2025-02-15T09:01:00Z,paybill,app,2950.0,21400.0,ng_recipient_00349_2,device_00349_primary,sim_00349_primary,102.88.10.0/24,session_ng_acct_00349_0011,6.5244,3.3792,16706.0,7.0,mixed,197.2673821888125,1.6667671705387879,app_home_bills,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00522_0011,ng_acct_00522,2025-02-15T09:02:00Z,purchase,app,6850.0,46100.0,ng_recipient_00522_2,device_00522_primary,sim_00522_primary,197.211.40.0/24,session_ng_acct_00522_0011,6.4584,7.5464,10770.0,4.0,typed,169.7795705035712,3.035524333506721,app_quick_pay,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00547_0011,ng_acct_00547,2025-02-15T09:05:00Z,paybill,app,1550.0,18600.0,ng_recipient_00547_1,device_00547_primary,sim_00547_primary,102.88.10.0/24,session_ng_acct_00547_0011,6.5244,3.3792,22894.0,6.0,mixed,186.11339918316608,1.5812326386299056,app_quick_pay,False,,,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00371_0011_legitimate_35,ng_acct_00371,2025-02-15T09:07:00Z,account_recovery,app,0.0,,,device_00371_primary,sim_00371_primary,102.89.6.0/24,session_ng_acct_00371_0011,,,,,unknown,,,,False,,,,True,"{""synthetic_precursor"": true}",legitimate_post_recovery,0,0
evt_ng_acct_00320_0011,ng_acct_00320,2025-02-15T09:08:00Z,transfer,app,3950.0,45400.0,ng_recipient_00320_2,device_00320_primary,sim_00320_primary,105.112.24.0/24,session_ng_acct_00320_0011,9.0765,7.3986,30136.0,7.0,typed,255.84103633645512,1.5309968467420467,app_quick_pay,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00521_0011,ng_acct_00521,2025-02-15T09:10:00Z,purchase,ussd,9600.0,89300.0,ng_recipient_00521_3,device_00521_primary,sim_00521_primary,,session_ng_acct_00521_0011,7.3775,3.947,15094.0,6.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 987.1367573740758, ""sim_activation_age_hours"": 8458.69592798351, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00038_0019_monthly_31,ng_acct_00038,2025-02-15T09:10:00Z,transfer,app,18800.0,56200.0,recurring_landlord_ng_acct_00038,device_00038_primary,sim_00038_primary,105.112.24.0/24,session_ng_acct_00038_0019,9.0765,7.3986,15577.0,5.0,typed,164.74185041629502,3.0634480628964558,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 593.4986568132344, ""sim_activation_age_hours"": 3744.8773880486697, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""calendar_pattern"": ""monthly_rent"", ""synthetic_precursor"": true}",recurring_monthly_payment,0,1
evt_ng_acct_00248_0011,ng_acct_00248,2025-02-15T09:12:00Z,purchase,app,5650.0,38400.0,ng_recipient_00248_1,device_00248_primary,sim_00248_primary,105.112.24.0/24,session_ng_acct_00248_0011,9.0765,7.3986,35096.0,7.0,typed,124.54507261427834,2.5418069509144154,app_home_bills,False,,,"{""active_call"": false, ""amount_edits"": 0, ""confirmation_backtracks"": 0, ""consented_device_attested"": true, ""on_device_coercion_score"": 0.06086161348020261, ""pause_before_confirmation_ms"": 19939, ""recipient_pasted_during_call"": false, ""recipient_replacements"": 1, ""screen_sharing_detected"": false}",True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00506_0011,ng_acct_00506,2025-02-15T09:12:00Z,transfer,agent,13450.0,84600.0,ng_recipient_00506_1,agent_terminal_026,,105.112.24.0/24,session_ng_acct_00506_0011,9.0765,7.3986,13731.0,4.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_026"", ""gateway_attested"": true, ""registered_latitude"": 9.0765, ""registered_longitude"": 7.3986, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 726.7321959071087, ""terminal_token"": ""terminal_token_026""}",,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00437_0011,ng_acct_00437,2025-02-15T09:19:00Z,purchase,app,1700.0,20800.0,ng_recipient_00437_2,device_00437_primary,sim_00437_primary,102.89.6.0/24,session_ng_acct_00437_0011,7.3775,3.947,15663.0,5.0,typed,192.06409949798427,4.3699460535807555,app_home_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 180.0, ""sim_activation_age_hours"": 9923.282723302318, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00374_0011,ng_acct_00374,2025-02-15T09:30:00Z,purchase,app,6450.0,64500.0,ng_recipient_00374_2,device_00374_primary,sim_00374_primary,105.112.24.0/24,session_ng_acct_00374_0011,9.0765,7.3986,23328.0,6.0,typed,147.83869851238717,2.907796802587482,app_home_bills,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00438_0011,ng_acct_00438,2025-02-15T09:30:00Z,paybill,ussd,3950.0,34100.0,ng_recipient_00438_2,,sim_00438_primary,197.211.40.0/24,session_ng_acct_00438_0011,,,20290.0,5.0,unknown,,,ussd_2_1_1,False,,,,True,"{""city"": ""Enugu"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00502_0011,ng_acct_00502,2025-02-15T09:34:00Z,purchase,agent,3900.0,42000.0,ng_recipient_00502_0,agent_terminal_022,,41.58.32.0/24,session_ng_acct_00502_0011,4.8156,7.0498,16521.0,4.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_022"", ""gateway_attested"": true, ""registered_latitude"": 4.8156, ""registered_longitude"": 7.0498, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 891.4940690252757, ""terminal_token"": ""terminal_token_022""}",,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00524_0011,ng_acct_00524,2025-02-15T09:37:00Z,purchase,app,9200.0,66400.0,ng_recipient_00524_4,device_00524_primary,sim_00524_primary,105.112.24.0/24,session_ng_acct_00524_0011,9.0765,7.3986,12136.0,4.0,typed,227.82926197991836,1.6268160442030097,app_home_bills,False,,,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00274_0011,ng_acct_00274,2025-02-15T09:38:00Z,purchase,ussd,4100.0,29500.0,ng_recipient_00274_3,device_00274_primary,sim_00274_primary,,session_ng_acct_00274_0011,4.8156,7.0498,22578.0,6.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 825.5953330990837, ""sim_activation_age_hours"": 8956.901806714703, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00371_0011,ng_acct_00371,2025-02-15T09:42:00Z,transfer,app,18400.0,91900.0,ng_recipient_00371_3,device_00371_primary,sim_00371_primary,102.89.6.0/24,session_ng_acct_00371_0011,7.3775,3.947,12988.0,5.0,typed,151.4545468722577,1.1667566991285876,app_home_pay,False,,,,True,"{""currency"": ""NGN"", ""customer_context"": ""verified_recovery""}",legitimate_post_recovery,0,1
evt_ng_acct_00526_0011,ng_acct_00526,2025-02-15T09:58:00Z,paybill,agent,10800.0,93900.0,ng_recipient_00526_3,agent_terminal_046,,41.58.32.0/24,session_ng_acct_00526_0011,4.8156,7.0498,18336.0,5.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_046"", ""gateway_attested"": true, ""registered_latitude"": 4.8156, ""registered_longitude"": 7.0498, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 499.3155923862863, ""terminal_token"": ""terminal_token_046""}",,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00553_0011,ng_acct_00553,2025-02-15T09:58:00Z,paybill,ussd,6900.0,71700.0,national_airtime_merchant,,sim_00553_primary,102.88.10.0/24,session_ng_acct_00553_0011,6.5244,3.3792,16656.0,5.0,unknown,,,ussd_1_2_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 846.560429636568, ""sim_activation_age_hours"": 6398.547607812108, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Lagos"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00423_0011,ng_acct_00423,2025-02-15T10:06:00Z,purchase,ussd,2150.0,34600.0,ng_recipient_00423_2,device_00423_primary,sim_00423_primary,197.210.8.0/24,session_ng_acct_00423_0011,,,20743.0,6.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 842.089151707582, ""sim_activation_age_hours"": 10036.943576778582, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00272_0011,ng_acct_00272,2025-02-15T10:12:00Z,purchase,ussd,8750.0,78800.0,ng_recipient_00272_3,device_00272_primary,sim_00272_primary,105.112.24.0/24,session_ng_acct_00272_0011,9.0765,7.3986,19333.0,7.0,unknown,,,ussd_1_3_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 1029.675282257159, ""sim_activation_age_hours"": 4858.249872144397, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Abuja"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00406_0011,ng_acct_00406,2025-02-15T10:12:00Z,purchase,app,7150.0,93200.0,ng_recipient_00406_2,device_00406_primary,sim_00406_primary,41.58.32.0/24,session_ng_acct_00406_0011,4.8156,7.0498,24294.0,6.0,typed,208.25992338868411,2.203771361848175,app_quick_pay,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 684.03439599051, ""sim_activation_age_hours"": 9601.034272674862, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Port Harcourt"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00345_0011,ng_acct_00345,2025-02-15T10:18:00Z,purchase,agent,1100.0,13000.0,ng_recipient_00345_0,agent_terminal_025,,197.210.8.0/24,session_ng_acct_00345_0011,12.0022,8.592,30208.0,7.0,unknown,,,agent_customer_transfer,False,,"{""agent_token"": ""agent_token_025"", ""gateway_attested"": true, ""registered_latitude"": 12.0022, ""registered_longitude"": 8.592, ""shift_end_hour"": 22, ""shift_start_hour"": 6, ""terminal_age_days"": 426.23763749787076, ""terminal_token"": ""terminal_token_025""}",,True,"{""city"": ""Kano"", ""currency"": ""NGN""}",legitimate,0,1
evt_ng_acct_00528_0011_legitimate_35,ng_acct_00528,2025-02-15T10:19:00Z,account_recovery,ussd,0.0,,,,sim_00528_primary,,session_ng_acct_00528_0011,,,,,unknown,,,,False,,,,True,"{""synthetic_precursor"": true}",legitimate_post_recovery,0,0
evt_ng_acct_00281_0011,ng_acct_00281,2025-02-15T10:30:00Z,purchase,ussd,1500.0,16200.0,ng_recipient_00281_0,device_00281_primary,sim_00281_primary,,session_ng_acct_00281_0011,7.3775,3.947,16536.0,5.0,unknown,,,ussd_2_1_1,False,"{""gateway_attested"": true, ""iccid_changed"": false, ""imsi_changed"": false, ""otp_sim_geo_distance_km"": null, ""otp_to_sim_change_minutes"": null, ""previous_sim_tenure_days"": 599.9308800239294, ""sim_activation_age_hours"": 7542.256835502017, ""sim_changes_30d"": 0, ""sim_type_changed"": false}",,,True,"{""city"": ""Ibadan"", ""currency"": ""NGN""}",legitimate,0,1
